9.868199999999999861e+00,0.000000000000000000e+00
9.815200000000000813e+00,0.000000000000000000e+00
9.748799999999999244e+00,0.000000000000000000e+00
9.669000000000000483e+00,0.000000000000000000e+00
9.537399999999999878e+00,0.000000000000000000e+00
9.405400000000000205e+00,0.000000000000000000e+00
-1.430800000000000072e+00,0.000000000000000000e+00
-5.953400000000000247e+00,0.000000000000000000e+00
8.605000000000000426e+00,0.000000000000000000e+00
5.615400000000000169e+00,0.000000000000000000e+00
-9.203999999999999959e-01,0.000000000000000000e+00
1.080600000000000005e+00,0.000000000000000000e+00
2.379999999999999893e-01,0.000000000000000000e+00
-3.592000000000000193e-01,0.000000000000000000e+00
-2.829999999999999738e-01,0.000000000000000000e+00
5.382000000000000117e-01,0.000000000000000000e+00
-1.431999999999999940e-01,0.000000000000000000e+00
-1.113999999999999990e-01,0.000000000000000000e+00
-2.328000000000000069e-01,0.000000000000000000e+00
-2.227999999999999980e-01,0.000000000000000000e+00
