0.000000000000000000e+00,9.711479488036481780e+04
0.000000000000000000e+00,1.011450202869889181e+05
0.000000000000000000e+00,1.169642656510864472e+05
0.000000000000000000e+00,1.254480560869689944e+05
0.000000000000000000e+00,1.407268586619216658e+05
0.000000000000000000e+00,1.532420116019299312e+05
0.000000000000000000e+00,1.663954813265262346e+05
0.000000000000000000e+00,1.977592842066075245e+05
0.000000000000000000e+00,2.155043662266926840e+05
0.000000000000000000e+00,2.312039265163747186e+05
0.000000000000000000e+00,2.057691506873826438e+05
0.000000000000000000e+00,1.800947793349615531e+05
0.000000000000000000e+00,1.544125790111318929e+05
0.000000000000000000e+00,1.391375390191365732e+05
0.000000000000000000e+00,1.313062488611987210e+05
0.000000000000000000e+00,1.224850648922923137e+05
0.000000000000000000e+00,1.103221575392267550e+05
0.000000000000000000e+00,1.008948292427208216e+05
0.000000000000000000e+00,9.990825152393174358e+04
0.000000000000000000e+00,9.222411500444174453e+04
