-3.997173000000000229e+02
-3.992839999999999918e+02
-3.985638000000000147e+02
-3.974005000000000223e+02
-3.955231999999999744e+02
-3.930221000000000231e+02
-3.893373000000000275e+02
-3.841881999999999948e+02
-3.773593000000000188e+02
-3.682124999999999773e+02
-3.536297999999999888e+02
-3.318093000000000075e+02
1.162278000000000020e+02
-1.247571999999999974e+02
-4.531150000000000233e+01
-4.521209999999999951e+01
-4.092300000000000182e+01
-3.829260000000000019e+01
-4.598020000000000351e+01
-4.130559999999999832e+01
