-2.274085999999999785e+03,0.000000000000000000e+00
-2.244023999999999887e+03,0.000000000000000000e+00
-2.210907999999999902e+03,0.000000000000000000e+00
-2.167507999999999811e+03,0.000000000000000000e+00
-2.131634000000000015e+03,0.000000000000000000e+00
-2.064438000000000102e+03,0.000000000000000000e+00
-2.001481999999999971e+03,0.000000000000000000e+00
-1.911708000000000084e+03,0.000000000000000000e+00
-1.811415999999999940e+03,0.000000000000000000e+00
-1.692175999999999931e+03,0.000000000000000000e+00
-1.580104000000000042e+03,0.000000000000000000e+00
-1.467708000000000084e+03,0.000000000000000000e+00
-1.374703999999999951e+03,0.000000000000000000e+00
-1.301526000000000067e+03,0.000000000000000000e+00
-1.226991999999999962e+03,0.000000000000000000e+00
-1.165301999999999907e+03,0.000000000000000000e+00
-1.111935999999999922e+03,0.000000000000000000e+00
-1.069236000000000104e+03,0.000000000000000000e+00
-1.025321999999999889e+03,0.000000000000000000e+00
-9.896639999999999873e+02,0.000000000000000000e+00
