-2.439246000000000095e+03,0.000000000000000000e+00
-2.417382000000000062e+03,0.000000000000000000e+00
-2.389829999999999927e+03,0.000000000000000000e+00
-2.357653999999999996e+03,0.000000000000000000e+00
-2.316092000000000098e+03,0.000000000000000000e+00
-2.265760000000000218e+03,0.000000000000000000e+00
-2.206257999999999811e+03,0.000000000000000000e+00
-2.126126000000000204e+03,0.000000000000000000e+00
-2.030948000000000093e+03,0.000000000000000000e+00
-1.916877999999999929e+03,0.000000000000000000e+00
-1.705403999999999996e+03,0.000000000000000000e+00
-1.569451999999999998e+03,0.000000000000000000e+00
-1.441248000000000047e+03,0.000000000000000000e+00
-1.361163999999999987e+03,0.000000000000000000e+00
-1.280506000000000085e+03,0.000000000000000000e+00
-1.215266000000000076e+03,0.000000000000000000e+00
-1.161423999999999978e+03,0.000000000000000000e+00
-1.108773999999999887e+03,0.000000000000000000e+00
-1.060248000000000047e+03,0.000000000000000000e+00
-1.017289999999999964e+03,0.000000000000000000e+00
